idx,text,label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
544,i feel a bit dull by it all,0,1,8,89.52,1.71,89.39,1,8,0,100,100,62.5,25,12.5,12.5,0,0,0,0,12.5,25,12.5,0,12.5,0,0,0,0,12.5,12.5,25,0,0,0,0,25,12.5,12.5,12.5,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0
545,i hope it is because he understands the way i feel i hope he sees what he could miss and is putting the petty negative thoughts aside,3,1,27,3.37,40.06,2.63,20.23,27,18.52,96.3,81.48,55.56,29.63,22.22,11.11,0,0,11.11,0,7.41,7.41,7.41,0,0,11.11,0,7.41,0,29.63,7.41,0,0,0,0,0,25.93,0,25.93,11.11,3.7,11.11,7.41,0,0,0,14.81,7.41,7.41,7.41,7.41,0,0,0,0,0,18.52,3.7,0,0,0,3.7,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41,0,0,0,0,0,0,0,3.7,14.81,0,3.7,3.7,3.7,0,3.7,0,0,18.52,7.41,0,0,0,0,0,0,0,0,0,0,0,0
546,i feel so blessed to be able to share it with you all,1,1,13,31.07,81.78,30.98,99,13,7.69,100,84.62,69.23,23.08,15.38,7.69,0,7.69,0,0,7.69,7.69,0,0,23.08,7.69,7.69,7.69,0,15.38,7.69,7.69,15.38,7.69,7.69,0,15.38,7.69,7.69,7.69,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,23.08,15.38,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0
547,i feel a little virtuous doing these things but on the other hand nini s tasted better,1,1,17,64.21,1,83.69,99,17,5.88,88.24,76.47,52.94,17.65,5.88,5.88,0,0,0,0,11.76,23.53,11.76,0,5.88,5.88,0,5.88,0,17.65,17.65,5.88,5.88,0,5.88,0,17.65,0,17.65,5.88,0,0,0,0,11.76,0,11.76,11.76,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,0,0,0,0,5.88,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0
548,i say i want to be more of people person but i feel very mellow right now,1,1,17,16.49,1,97.97,20.23,17,0,94.12,76.47,58.82,17.65,17.65,17.65,0,0,0,0,0,5.88,0,0,11.76,5.88,11.76,5.88,0,23.53,5.88,5.88,0,0,0,0,17.65,0,17.65,5.88,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,11.76,5.88,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,23.53,5.88,0,0,0,0,0,5.88,5.88,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0
549,i pull out one of my favorite books to make myself feel miserable,0,1,13,89.52,1,99,20.23,13,15.38,100,92.31,53.85,23.08,23.08,23.08,0,0,0,0,0,15.38,0,7.69,23.08,0,0,0,0,23.08,15.38,7.69,0,0,0,0,15.38,0,15.38,7.69,7.69,0,0,0,0,0,15.38,7.69,7.69,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,23.08,0,7.69,7.69,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0
550,i feel convinced that im going to shy away from whatever is really good for me,1,1,16,26.1,1,99,96.74,16,12.5,100,87.5,68.75,31.25,18.75,18.75,0,0,0,0,12.5,6.25,0,0,25,12.5,6.25,0,0,31.25,6.25,0,0,0,0,0,18.75,0,18.75,12.5,0,0,0,6.25,0,0,6.25,6.25,0,6.25,6.25,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,6.25,0,0,6.25,0,0,18.75,12.5,0,0,0,0,0,0,0,0,0,0,0,0
551,i feel kind of awkward about doing this here goes,0,1,10,15.41,3.95,99,1,10,10,100,90,60,20,10,10,0,0,0,0,10,10,0,0,20,10,20,0,0,30,10,0,0,0,0,0,30,0,30,10,0,0,20,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0,10,10,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
552,i feel like i should not be surprised at this development,5,1,11,6.68,1,95.15,20.23,11,18.18,90.91,81.82,72.73,27.27,18.18,18.18,0,0,0,0,9.09,9.09,0,0,18.18,18.18,0,0,9.09,27.27,0,0,0,0,0,0,36.36,0,36.36,9.09,0,9.09,0,0,9.09,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,18.18,18.18,9.09,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0
553,i am of snuffling and feeling dull,0,1,7,18.12,1,97.09,1,7,28.57,85.71,71.43,57.14,14.29,14.29,14.29,0,0,0,0,0,0,0,0,14.29,14.29,0,14.29,0,14.29,14.29,0,0,0,0,0,14.29,0,14.29,14.29,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0
554,i need to feel creative and productive,1,1,7,56.86,1,24.32,20.23,7,28.57,100,100,42.86,14.29,14.29,14.29,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,28.57,28.57,0,28.57,0,28.57,0,28.57,0,28.57,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,14.29,28.57,14.29,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0
555,i am who god has chosen to help my daughter become the woman god intended her to be even if i don t feel perfect,1,1,25,19.3,40.06,35.01,99,25,12,88,64,52,20,20,12,0,0,4,0,0,12,4,0,8,12,4,4,0,20,4,0,8,8,0,0,20,0,20,4,4,0,4,4,4,0,8,8,0,0,0,0,0,0,0,0,20,4,4,0,0,0,0,16,4,0,12,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
556,i am not feeling too bad except that my ribs are aching and i have a pulled muscle in my shoulder blade region from all my excruciating hours of hacking my lungs out last night,0,1,35,39.7,1,99,1,35,11.43,91.43,65.71,57.14,20,17.14,17.14,0,0,0,0,2.86,20,2.86,0,14.29,8.57,2.86,2.86,2.86,11.43,2.86,5.71,0,0,0,0,11.43,2.86,8.57,2.86,0,0,0,0,5.71,0,5.71,0,5.71,5.71,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57,17.14,0,2.86,8.57,0,0,5.71,8.57,2.86,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0
557,i am at the point of feeling resentful toward him and i don t want to be,3,1,17,79.1,12.77,12.44,1,17,11.76,82.35,76.47,64.71,17.65,17.65,11.76,0,0,5.88,0,0,5.88,5.88,0,23.53,11.76,0,5.88,0,17.65,5.88,0,0,0,0,0,11.76,0,11.76,5.88,0,5.88,0,0,0,0,5.88,0,5.88,5.88,0,5.88,0,5.88,0,0,11.76,5.88,0,0,5.88,0,0,5.88,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,11.76,0,0,5.88,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0
558,i write this i feel oddly calm like wanting to just relax in a big chair or lay out in the sun,1,1,22,94.5,1.08,99,99,22,4.55,90.91,86.36,59.09,13.64,9.09,9.09,0,0,0,0,4.55,13.64,9.09,0,22.73,0,9.09,4.55,0,18.18,9.09,4.55,0,0,0,0,13.64,0,13.64,4.55,0,4.55,4.55,0,4.55,0,9.09,9.09,0,9.09,9.09,0,0,0,0,0,4.55,4.55,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,9.09,18.18,22.73,0,4.55,18.18,0,0,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0
559,i feel really inspired,1,1,4,1,1,99,99,4,25,100,75,50,25,25,25,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,75,0,75,50,0,0,0,25,0,0,25,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
560,i do know that i tell some people if i feel that their question is sincere some of my sacred treasures,1,1,21,2.35,1,99,99,21,14.29,100,85.71,61.9,33.33,23.81,19.05,0,0,0,4.76,9.52,28.57,0,0,4.76,9.52,0,4.76,0,23.81,9.52,9.52,0,0,0,0,19.05,0,19.05,14.29,0,0,9.52,0,4.76,0,9.52,9.52,0,0,0,0,0,0,0,0,19.05,14.29,4.76,0,0,4.76,9.52,4.76,0,0,0,0,0,0,0,0,9.52,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,14.29,4.76,0,0,0,0,0,4.76,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0
561,i can sit here and cry and feel wronged but it wont change the outcome,3,1,15,1,1,99,1,15,13.33,100,80,60,13.33,6.67,6.67,0,0,0,0,6.67,6.67,6.67,0,0,13.33,6.67,20,6.67,33.33,0,0,0,0,0,0,33.33,0,33.33,6.67,13.33,6.67,0,0,6.67,0,13.33,0,13.33,13.33,0,13.33,0,0,6.67,0,13.33,13.33,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,13.33,0,0,6.67,6.67,6.67,13.33,6.67,0,0,0,0,0,0,0,0,0,0,0,0
562,i was worried that maybe she was sleeping so well because she wasn t getting enough milk and was feeling lethargic,0,1,21,1,67.92,1,1,21,28.57,90.48,76.19,61.9,19.05,14.29,4.76,0,0,9.52,0,4.76,9.52,0,0,0,14.29,14.29,14.29,0,23.81,9.52,4.76,0,0,0,0,19.05,0,19.05,4.76,4.76,0,4.76,0,0,0,14.29,4.76,9.52,9.52,0,9.52,4.76,0,0,0,9.52,0,0,0,0,0,0,9.52,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,4.76,0,0,0,4.76,0,4.76,4.76,0,0,0,0,4.76,0,0,0,0,0,4.76,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,i am going to actively learn more about these genres and or practice them so i can feel what i should feel as a dancer gt fearless courageous confident phew,1,1,30,6.39,10.48,39.59,99,30,16.67,86.67,73.33,56.67,20,13.33,10,0,0,0,3.33,6.67,10,3.33,0,10,10,6.67,13.33,0,26.67,6.67,3.33,6.67,0,6.67,0,20,0,20,10,0,6.67,3.33,0,3.33,0,10,10,0,10,6.67,0,0,0,0,0,13.33,6.67,0,0,0,3.33,0,6.67,0,0,0,0,0,0,0,0,6.67,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.67,0,0,0,0,0,6.67,0,0,13.33,6.67,0,0,0,0,0,0,0,0,0,0,0,0
564,i started feeling a little stressed about leaving on time and making sure we got the getting ready pictures i wanted but everything seemed to workout perfectly,3,1,27,66.04,20.91,92.16,77.5,27,33.33,96.3,81.48,44.44,14.81,11.11,7.41,3.7,0,0,0,3.7,7.41,7.41,0,11.11,0,7.41,7.41,0,29.63,7.41,3.7,7.41,3.7,3.7,0,25.93,3.7,22.22,7.41,0,3.7,3.7,3.7,3.7,0,11.11,7.41,3.7,3.7,0,3.7,3.7,0,0,0,3.7,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,3.7,7.41,0,0,0,0,0,0,7.41,14.81,7.41,3.7,0,0,0,3.7,7.41,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,i feel like an ugly monster where i cannot show who i really am lest i seem weird or just plainly an outcast,0,1,23,4.38,1,99,1,23,13.04,86.96,78.26,60.87,21.74,21.74,17.39,0,0,0,0,0,8.7,8.7,0,4.35,8.7,13.04,4.35,4.35,17.39,8.7,0,4.35,0,0,4.35,21.74,0,21.74,8.7,0,4.35,8.7,4.35,8.7,0,8.7,0,8.7,0,0,0,0,0,0,0,8.7,4.35,0,0,4.35,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,8.7,13.04,0,0,4.35,4.35,0,4.35,0,0,13.04,0,0,0,0,0,0,0,0,0,0,0,0,0
566,i feel a little guilty that we have this exceptional little girl from ethiopia home and in our arms but this blog continues to surround goosey,0,1,26,41.98,81.78,98.89,20.23,26,15.38,92.31,61.54,50,23.08,11.54,3.85,7.69,0,0,0,11.54,19.23,3.85,0,11.54,3.85,0,7.69,0,7.69,7.69,7.69,11.54,7.69,3.85,0,11.54,0,11.54,3.85,0,0,0,0,7.69,0,7.69,3.85,3.85,3.85,0,3.85,0,0,0,0,11.54,0,0,0,0,0,0,11.54,0,0,3.85,0,3.85,0,0,3.85,3.85,0,3.85,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,15.38,0,0,11.54,0,0,3.85,3.85,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0
567,i feel the need to layer on fake tan for a night out to give me a bit of colour my clothes do it for me,0,1,26,99,1,94.47,1,26,3.85,96.15,76.92,61.54,19.23,15.38,15.38,0,0,0,0,3.85,15.38,11.54,0,26.92,3.85,0,0,0,15.38,0,3.85,0,0,0,0,7.69,0,7.69,3.85,0,3.85,0,0,0,0,3.85,0,3.85,0,0,0,0,0,0,0,7.69,7.69,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,19.23,15.38,0,0,7.69,3.85,0,3.85,3.85,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0
568,i feel a real emotional connection to the ice queen from the north now that you have revealed that inhumanity runs in her bloody family,0,1,25,82.95,82.98,96.32,1,25,16,96,72,52,20,12,4,0,4,4,0,8,24,12,0,12,4,4,0,0,12,12,0,4,0,0,4,12,0,12,8,0,0,0,4,0,0,12,0,8,4,0,0,0,0,0,4,20,4,0,0,0,4,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,0,4,12,4,0,4,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0
569,i have been designing earrings for some of my customers bridesmaids which i feel honoured to do,1,1,17,29.85,2.18,97.97,20.23,17,29.41,88.24,70.59,64.71,23.53,17.65,17.65,0,0,0,0,5.88,11.76,0,0,17.65,17.65,0,0,0,23.53,0,5.88,11.76,5.88,5.88,0,11.76,0,11.76,5.88,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,17.65,5.88,0,5.88,0,5.88,0,11.76,0,0,5.88,0,0,0,0,0,5.88,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,5.88,0,0,0,0,0,5.88,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0
570,i could adopt and what messages i could think about to help make me feel more peaceful more grateful and just happier right now,1,1,24,5.64,1.71,39.59,99,24,16.67,100,83.33,58.33,16.67,12.5,12.5,0,0,0,0,4.17,8.33,0,0,8.33,8.33,12.5,8.33,0,20.83,20.83,8.33,4.17,4.17,0,0,20.83,0,20.83,8.33,4.17,8.33,0,0,0,0,16.67,16.67,0,8.33,8.33,0,0,0,0,0,12.5,12.5,4.17,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,4.17,0,0,0,0,0,4.17,4.17,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0
571,i feel quite worthless but i hear that that is pretty normal for north americans at this point,0,1,18,4.55,1,96.01,1,18,11.11,88.89,83.33,61.11,27.78,11.11,11.11,0,0,0,0,16.67,16.67,0,0,11.11,5.56,11.11,5.56,0,16.67,16.67,0,5.56,0,0,5.56,22.22,0,22.22,5.56,0,0,11.11,0,5.56,0,5.56,0,5.56,0,0,0,0,0,0,0,5.56,5.56,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,16.67,0,0,5.56,0,5.56,5.56,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0
572,i don t feel well enough to cook,1,1,8,62.1,1.71,89.39,99,8,0,75,62.5,50,12.5,12.5,12.5,0,0,0,0,0,12.5,0,0,12.5,0,12.5,0,0,12.5,12.5,12.5,0,0,0,0,12.5,0,12.5,12.5,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,12.5,12.5,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0
573,i feel so bad about it and hes stood there bewildered,0,1,11,1,40.06,95.15,1,11,9.09,100,90.91,63.64,27.27,18.18,9.09,0,0,9.09,0,9.09,0,0,0,9.09,9.09,27.27,18.18,0,27.27,9.09,0,0,0,0,0,9.09,0,9.09,9.09,0,0,0,0,0,0,18.18,0,18.18,18.18,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,27.27,0,0,18.18,0,0,9.09,0,9.09,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0
574,i could feel hundreds of loving people all around the world connecting with earth it was simply beautiful,2,1,18,66.04,13.82,77.17,99,18,16.67,94.44,72.22,61.11,11.11,5.56,5.56,0,0,0,0,5.56,16.67,5.56,5.56,16.67,11.11,11.11,0,0,16.67,5.56,11.11,0,0,0,0,22.22,5.56,16.67,5.56,0,5.56,0,5.56,0,0,11.11,11.11,0,5.56,5.56,0,0,0,0,0,11.11,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,22.22,0,0,16.67,0,0,5.56,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0
575,i feel not having a generous spirit or a forgiving nature closes me off from accepting gifts from the universe,2,1,20,94.88,1,98.38,99,20,20,80,65,55,10,10,10,0,0,0,0,0,15,15,0,15,5,0,5,5,15,0,0,5,5,0,0,15,0,15,5,0,0,5,0,10,0,15,15,0,0,0,0,0,0,0,0,10,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,10,0,5,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
576,i feel accepted and loved by a community of derby girls that i helped to create,1,1,16,89.52,40.06,54.55,99,16,12.5,93.75,68.75,50,18.75,12.5,12.5,0,0,0,0,6.25,12.5,6.25,0,18.75,0,0,6.25,0,18.75,0,0,18.75,12.5,6.25,0,6.25,0,6.25,6.25,0,0,0,0,0,0,18.75,18.75,0,6.25,6.25,0,0,0,0,0,25,12.5,6.25,0,0,0,0,12.5,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,6.25,6.25,6.25,0,0,0,0,0,6.25,0,12.5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0
577,i feel utterly disgusted with myself right now and am contemplating death every waking moment ever since she uttered those few words,3,1,22,6.68,17.46,99,1,22,18.18,90.91,63.64,59.09,18.18,13.64,9.09,0,0,4.55,0,4.55,13.64,0,0,9.09,4.55,13.64,9.09,0,9.09,4.55,9.09,0,0,0,0,27.27,9.09,18.18,9.09,4.55,0,0,4.55,0,0,4.55,0,4.55,4.55,0,4.55,0,0,0,0,9.09,4.55,0,0,0,0,4.55,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,13.64,4.55,0,0,0,0,0,4.55,18.18,0,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0
578,i often feel confused as to whether i have bipolar or just a really hard core sinful nature,4,1,18,10.19,1,99,1,18,16.67,88.89,72.22,61.11,11.11,11.11,11.11,0,0,0,0,0,5.56,5.56,0,11.11,5.56,16.67,16.67,0,11.11,5.56,0,0,0,0,0,33.33,0,33.33,5.56,0,0,16.67,5.56,11.11,0,11.11,0,11.11,5.56,0,5.56,0,0,0,0,5.56,5.56,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,5.56,5.56,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,11.11,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0
579,i am feeling very thankful,1,1,5,1,1,99,99,5,40,100,80,60,20,20,20,0,0,0,0,0,0,0,0,0,20,20,0,0,20,20,0,0,0,0,0,20,0,20,20,0,0,0,0,0,0,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
580,i feel privileged to have played against him,1,1,8,62.1,1.71,89.39,99,8,25,100,100,62.5,25,25,12.5,0,0,12.5,0,0,0,0,0,25,12.5,0,0,0,37.5,12.5,0,12.5,0,0,12.5,25,0,25,12.5,0,0,0,0,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,0,0,0,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0
581,i read it at a time amp place where i was feeling less than perfect,1,1,15,39.7,1,99,97.84,15,13.33,93.33,73.33,60,20,13.33,13.33,0,0,0,0,6.67,13.33,6.67,0,13.33,6.67,6.67,6.67,0,13.33,13.33,6.67,0,0,0,0,20,0,20,6.67,0,0,0,6.67,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,13.33,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,im happy but i feel all this pressure to do one thing or another amp it makes me unhappy,0,1,19,1,1,99,20.23,19,15.79,89.47,89.47,68.42,36.84,15.79,15.79,0,0,0,0,21.05,21.05,0,5.26,5.26,10.53,0,10.53,0,21.05,10.53,15.79,0,0,0,0,31.58,5.26,26.32,5.26,5.26,0,5.26,0,15.79,0,10.53,5.26,5.26,10.53,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,5.26,0,0,0,0,0,5.26,0,0,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0
583,i feel it is worthwhile to give you all a more in depth city sized if you will look at one of our cycle days,1,1,25,63.53,98.38,99,81.12,25,4,100,92,64,20,16,4,4,8,0,0,4,20,4,4,16,8,0,4,0,20,8,24,4,4,0,0,12,4,8,4,0,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,24,8,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,24,4,4,12,4,0,4,8,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0
584,i was still feeling so exhausted from my workouts on monday and tuesday that all i did was go for a walk at the park for about,0,1,27,55.25,2.75,99,1,27,14.81,96.3,77.78,70.37,14.81,11.11,11.11,0,0,0,0,3.7,18.52,7.41,0,22.22,11.11,11.11,7.41,0,18.52,0,3.7,0,0,0,0,7.41,3.7,3.7,3.7,0,0,0,0,0,0,3.7,0,3.7,3.7,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41,7.41,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,7.41,11.11,0,7.41,3.7,0,0,3.7,7.41,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
